2024-09-22 21:57:33,237 - AX: 64104, AY: 1488, AZ: 16268
2024-09-22 21:57:33,253 - AX: 64196, AY: 1592, AZ: 16368
2024-09-22 21:57:33,257 - AX: 64292, AY: 1536, AZ: 16308
2024-09-22 21:57:33,273 - AX: 64264, AY: 1496, AZ: 16280
2024-09-22 21:57:33,277 - AX: 64276, AY: 1292, AZ: 16312
2024-09-22 21:57:33,293 - AX: 64476, AY: 1540, AZ: 16360
2024-09-22 21:57:33,297 - AX: 64228, AY: 1444, AZ: 16204
2024-09-22 21:57:33,313 - AX: 64136, AY: 1508, AZ: 16336
2024-09-22 21:57:33,317 - AX: 64164, AY: 1512, AZ: 16288
2024-09-22 21:57:33,333 - AX: 64152, AY: 1540, AZ: 16240
2024-09-22 21:57:33,337 - AX: 64224, AY: 1428, AZ: 16092
2024-09-22 21:57:33,397 - AX: 64164, AY: 1568, AZ: 16312
2024-09-22 21:57:33,402 - AX: 64112, AY: 1672, AZ: 16332
2024-09-22 21:57:33,417 - AX: 64236, AY: 1504, AZ: 16280
2024-09-22 21:57:33,422 - AX: 64132, AY: 1560, AZ: 16144
2024-09-22 21:57:33,430 - AX: 64164, AY: 1568, AZ: 16248
2024-09-22 21:57:33,466 - AX: 64252, AY: 1452, AZ: 16200
2024-09-22 21:57:33,497 - AX: 64172, AY: 1508, AZ: 16248
2024-09-22 21:57:33,528 - AX: 64220, AY: 1608, AZ: 16264
2024-09-22 21:57:33,537 - AX: 64124, AY: 1660, AZ: 16336
2024-09-22 21:57:33,557 - AX: 64192, AY: 1552, AZ: 16352
2024-09-22 21:57:33,577 - AX: 64224, AY: 1780, AZ: 16308
2024-09-22 21:57:33,597 - AX: 64260, AY: 1576, AZ: 16252
2024-09-22 21:57:33,617 - AX: 64240, AY: 1564, AZ: 16212
2024-09-22 21:57:33,637 - AX: 64168, AY: 1600, AZ: 16160
2024-09-22 21:57:33,657 - AX: 64196, AY: 1488, AZ: 16136
2024-09-22 21:57:33,677 - AX: 64192, AY: 1520, AZ: 16260
2024-09-22 21:57:33,693 - AX: 64128, AY: 1512, AZ: 16276
2024-09-22 21:57:33,697 - AX: 64172, AY: 1536, AZ: 16212
2024-09-22 21:57:33,718 - AX: 64128, AY: 1424, AZ: 16140
